0.008,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.08,0.024,0.104,0.152,0.28,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.296,0.136,0.024,0.088,0.136,0.24,0.32,0.4,0.464,0.552,0.64,0.752,0.912,1.016,1.128,1.232,1.304,1.376,1.424,1.52,1.616,1.696,1.816,1.944,2.064,2.168,2.248,2.296,2.384,2.496,2.56,2.688,2.816,2.888,2.968,3.08,3.168,3.256,3.392,3.48,3.552,3.632,3.688,3.784,3.864,3.952,4.024,4.12,4.216,4.304,4.408,4.544,4.6,4.712,4.792,4.848,4.92,5.032,5.136,5.256,5.368,5.456,5.584,5.704,5.784,5.864,5.968,6.088,6.2,6.256,6.32,6.432,6.536,6.632,6.712,6.776,6.856,6.952,7.104,7.184,7.28,7.32,7.416,7.536,7.632,7.728,7.824,7.904,7.984,8.088,8.2,8.312,8.392,8.48,8.48,8.48,8.48,8.48,8.48,8.48,8.44,8.296,8.144,8.048,7.936,7.824,7.696,7.488,7.36,7.2,7.08,6.984,6.864,6.776,6.632,6.512,6.384,6.28,6.144,6.032,5.88,5.768,5.696,5.544,5.392,5.248,5.104,4.992,4.84,4.648,4.56,4.472,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.456,4.448,4.328,4.192,4.048,3.92,3.808,3.696,3.56,3.456,3.328,3.184,3.08,2.968,2.928,2.792,2.68,2.592,2.416,2.336,2.216,2.064,1.944,1.832,1.776,1.648,1.552,1.416,1.304,1.152,1.008,0.896,0.752,0.584,0.44,0.336,0.208,0.104,0.024,0.112,0.192,0.288,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.208,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.104,0.024,0.104,0.16,0.216,0.288,0.424,0.536,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.552,0.432,0.36,0.208,0.128,0.024,0.096,0.192,0.256,0.368,0.464,0.568,0.72,0.72,0.72,0.72,0.72
0.008,0.088,0.168,0.256,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.16,0.072,0.032,0.056,0.056,0.056,0,0.088,0.176,0.296,0.376,0.456,0.544,0.616,0.736,0.832,0.872,0.992,1.112,1.192,1.304,1.336,1.432,1.528,1.64,1.744,1.8,1.872,1.992,2.08,2.16,2.24,2.32,2.392,2.504,2.608,2.664,2.76,2.832,2.92,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.88,2.768,2.568,2.448,2.352,2.216,2.128,1.976,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.896,1.88,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.776,1.728,1.616,1.496,1.304,1.216,1.008,0.856,0.736,0.592,0.52,0.4,0.264,0.144,0,0.088,0.192,0.288,0.376,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.32,0.168,0.008,0.112,0.208,0.288,0.336,0.48,0.528,0.656,0.76,0.872,0.944,1.032,1.176,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.184,1.168,1.056,0.944,0.816,0.712,0.552,0.448,0.296,0.2,0.064,0.04,0.096,0.16,0.216,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.272,0.184,0.088,0.064,0.136,0.136,0.136,0.136,0.136,0.136,0.136,0.136,0.136,0.136,0.136,0.032,0.056,0.144,0.248,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288,0.288
